EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,EATrials.thisRepN,EATrials.thisTrialN,EATrials.thisN,EATrials.thisIndex,EncTrials.thisRepN,EncTrials.thisTrialN,EncTrials.thisN,EncTrials.thisIndex,IATrials.thisRepN,IATrials.thisTrialN,IATrials.thisN,IATrials.thisIndex,RetTrials.thisRepN,RetTrials.thisTrialN,RetTrials.thisN,RetTrials.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,task,EATrialText1.started,EATrialStim.started,EATrialResp.started,EATrialText2.started,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,FixCross.stopped,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EAStart.started,EAInstructionsImage.started,EAStart.keys,EAStart.rt,KeyCheckText.started,KeyCheckResp.started,KeyCheckResp.keys,KeyCheckResp.rt,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,EncInstructionsImage.started,EncStart.started,EncStart.keys,EncStart.rt,IATaskInstructionsText1.started,IATaskInstructionsText2.started,IAStart.started,IAInstructionsImage.started,IAStart.keys,IAStart.rt,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetInstructionsImage.started,key_resp.started,key_resp.keys,key_resp.rt,Block1EndText.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,y,1_150.jpg,,vehicle,,,,,,,,,,,,,690.0889257499948,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.150.jpeg,,,,,,,,,,,,,,690.6091445839265,692.0660773749696,692.0660773749696,692.0660773749696,692.0660773749696,692.0660773749696,y,1,0.31127058307174593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,y,1_52.jpg,,vehicle,,,,,,,,,,,,,692.4003379169153,Retrieval,,,,,,,,692.9162604589947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.052.jpeg,,,,,,,,,,,,,,692.9162604589947,694.4007966669742,694.4007966669742,694.4007966669742,694.4007966669742,694.4007966669742,space,0,0.6979011241346598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,t,1_127.jpg,,fruit,,,,,,,,,,,,,695.1222957919817,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.127.jpeg,,,,,,,,,,,,,,695.6431554999435,697.0991211249493,697.0991211249493,697.0991211249493,697.0991211249493,697.0991211249493,u,0,0.9924110830761492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,t,1_228.jpg,,fruit,,,,,,,,,,,,,698.1220934999874,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.228.jpeg,,,,,,,,,,,,,,698.6421440419508,700.0976228748914,700.0976228748914,700.0976228748914,700.0976228748914,700.0976228748914,y,0,0.46862358204089105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,u,1_186.jpg,,building,,,,,,,,,,,,,700.5892536669271,Retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.186.jpeg,,,,,,,,,,,,,,701.1095305839553,702.5650328339543,702.5650328339543,702.5650328339543,702.5650328339543,702.5650328339543,u,1,0.3874530411558226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.080.jpeg,2,triangles,8,,,,,,,,,,,,737.3214147089748,External,737.8390592089854,737.8390592089854,737.8390592089854,,space,0,0.3493100410560146,737.8390592089854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.012059749919,733.012059749919,733.012059749919,733.012059749919,space,1.6322303741471842,734.6692649169127,734.6692649169127,space,2.629475499037653,,,,,,,,,,,,,,,,,,,702.986911124899,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.201.jpeg,1,stars,6,,,,,,,,,,,,738.2001797499834,External,738.7334544169717,738.7334544169717,738.7334544169717,,space,0,0.2227631660643965,738.7334544169717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.191.jpeg,2,stars,7,,,,,,,,,,,,738.9885956669459,External,739.5183082500007,739.5183082500007,739.5183082500007,,space,0,0.03285970713477582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.054.jpeg,0,circles,7,,,,,,,,,,,,739.5638506669784,External,740.1027759589488,740.1027759589488,740.1027759589488,,space,0,0.1329277080949396,740.1027759589488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.108.jpeg,0,triangles,6,,,,,,,,,,,,740.2552022089949,External,740.8028364588972,740.8028364588972,740.8028364588972,,space,0,0.03979129111394286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.134.jpeg,2,squares,7,,,,,,,,,,,,740.8645154169062,External,741.4007509169169,741.4007509169169,741.4007509169169,,space,0,0.2554476240184158,741.4007509169169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.006.jpeg,1,circles,7,,,,,,,,,,,,741.6887375419028,External,742.234560416895,742.234560416895,742.234560416895,,space,0,0.32134970708284527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.192.jpeg,2,stars,7,,,,,,,,,,,,742.5884998749243,External,743.1157215419225,743.1157215419225,743.1157215419225,,space,0,0.339625500026159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.032.jpeg,2,circles,7,,,,,,,,,,,,743.4879007089185,External,744.0034277919913,744.0034277919913,744.0034277919913,,space,0,0.35179820808116347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.235.jpeg,0,stars,7,,,,,,,,,,,,744.3679023749428,External,744.9037984999595,744.9037984999595,744.9037984999595,,space,0,0.32553270703647286,744.9037984999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.050.jpeg,0,circles,6,,,,,,,,,,,,745.2555354998913,External,745.7822164999088,745.7822164999088,745.7822164999088,,space,0,0.3487782911397517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.031.jpeg,2,circles,7,,,,,,,,,,,,746.1554679999826,External,746.6819058749825,746.6819058749825,746.6819058749825,,space,0,0.3408781661419198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.218.jpeg,2,stars,8,,,,,,,,,,,,747.0554241249338,External,747.6019898339873,747.6019898339873,747.6019898339873,,space,0,0.26103454106487334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.229.jpeg,0,stars,6,,,,,,,,,,,,747.8887062499998,External,748.4152938749176,748.4152938749176,748.4152938749176,,space,0,0.30312512407545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.084.jpeg,1,triangles,6,,,,,,,,,,,,748.7369291669456,External,749.2684897088911,749.2684897088911,749.2684897088911,,space,0,0.327744375099428,749.2684897088911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.173.jpeg,0,squares,7,,,,,,,,,,,,749.6220677499659,External,750.1353500839323,750.1353500839323,750.1353500839323,,space,0,0.33741049910895526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.110.jpeg,0,triangles,6,,,,,,,,,,,,750.4963597089518,External,751.0237466669641,751.0237466669641,751.0237466669641,,space,0,0.30405349913053215,751.0237466669641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.258.jpeg,2,diamonds,8,,,,,,,,,,,,751.3555758749135,External,751.8826959999278,751.8826959999278,751.8826959999278,,space,0,0.30109254107810557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.115.jpeg,0,triangles,7,,,,,,,,,,,,752.2026482919464,External,752.7361909169704,752.7361909169704,752.7361909169704,,space,0,0.2597634991398081,752.7361909169704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.026.jpeg,1,circles,7,,,,,,,,,,,,753.0218436249997,External,753.5509007499786,753.5509007499786,753.5509007499786,,space,0,0.2515243320958689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,ExAttn_Stim.036.jpeg,2,circles,8,,,,,,,,,,,,753.8208294590004,External,754.3488679589937,754.3488679589937,754.3488679589937,,space,0,0.24199283309280872,754.3488679589937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.188.jpeg,1,stars,8,,,,,,,,,,,,754.6221129168989,External,755.169824291952,755.169824291952,755.169824291952,,space,0,0.38696137408260256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.121.jpeg,1,squares,6,,,,,,,,,,,,755.5887317499146,External,756.1101349169621,756.1101349169621,756.1101349169621,,space,0,0.28151158208493143,756.1101349169621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,ExAttn_Stim.250.jpeg,1,diamonds,8,,,,,,,,,,,,756.4213662919356,External,756.9372629589634,756.9372629589634,756.9372629589634,,space,0,0.420147875091061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,ExAttn_Stim.051.jpeg,0,circles,7,,,,,,,,,,,,757.3880077919457,External,757.9159474169137,757.9159474169137,757.9159474169137,,space,0,0.36400416609831154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.080.jpeg,,building,,,,,,,,,,,,,760.322160041891,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.8590194999706,762.2985363749322,762.2985363749322,763.7958197919652,763.7958197919652,space,0,0.8856564990710467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.6325408339035,759.6325408339035,space,0.661954541108571,758.3422518339939,758.3422518339939,758.3422518339939,758.3422518339939,space,1.266792583046481,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
